Engine Size (L),CO2 Emissions (g/km)
1.1797113689837104,89.09173289803775
3.3279900906623006,148.82875104293092
3.713223173537883,156.71140682380582
2.432706260641422,121.48626783238345
3.9541663028450538,175.6991897676479
1.1525012496952471,93.00035921752334
1.186740943746072,75.50259744267078
5.113002803298292,208.84522364490616
2.8009532070563146,135.2793347918662
1.6353025632594238,103.67899029338346
3.611216300274022,155.58404770688253
4.849967765493054,186.6577154172842
2.0791051374842158,115.29559806776379
4.114452379095001,168.72868506643644
1.42673732496884,85.86065759164094
1.2584086058430386,81.16025126292382
3.65677315784074,162.7077636472989
3.7031756080505325,161.79253057166196
4.187149507491033,179.52681533410433
4.6304566686133075,192.25907633088104
5.879260397312673,224.27314409646135
3.5815017415059764,157.092684375792
2.6147823647062296,125.88628329727419
4.975930973843518,198.22629035097808
2.354161256310371,115.78856399940581
3.1948571035281805,147.7981345752171
1.3922819067113297,97.14406094624867
1.1267537170772877,79.7195463632137
5.813242073389626,230.80361042869546
5.1799006025610295,205.9646255592206
4.47987103046849,185.60152579608376
3.044764722071349,132.84579406410288
1.8664716003542288,96.9578364627982
1.7821852133554303,104.18613821456131
2.2512144908229765,121.48509534784934
3.7461333235306022,159.0270974876933
4.572979613500312,195.5398579079248
4.300986883588656,182.70428637893127
2.3996694847297144,117.4483782833515
5.77432640331597,223.38403543474664
4.689484583478842,203.06918317298232
3.7717702625570033,156.94028786271156
4.058603731171761,174.39946162972836
3.0980003121389497,141.32628660055175
2.238654947505787,120.69412987976618
2.779863393256308,139.73227002928115
4.789230552321845,191.74573112609852
1.0719674431487793,87.75358465299925
1.5803632025345813,108.51691304739724
1.2300132101087637,87.23176998998409
1.2036440115948506,90.03376378531644
5.277302920055036,205.3668837506347
4.518289296900118,185.6449754521596
3.370869145436626,150.24269889955758
1.4891708032550075,98.6598037259432
3.4580793755841617,159.76576094630948
3.3673588539028283,150.47249137149757
1.866009349550076,113.6483947151669
3.169258246189865,152.7279845935041
2.9925236719868673,144.00997887550554
4.079250490261082,169.7973820492238
4.175468254338218,172.204903546447
1.2265200488602226,82.73369469235648
2.8730630731323563,140.93772254516148
4.129299578571182,167.82014631968863
3.5156812929004384,158.8546270575682
5.282449205941611,203.06792943912777
4.293468158094726,182.92177534205163
1.8146721354071484,104.52626197586726
1.352843737002149,97.25350491936362
4.212096391031578,182.07016462255368
1.1325565527081092,91.15202364125383
3.9288779063673163,175.17043078246505
5.701151207124788,221.75269038368464
3.877370889379395,160.52716134925882
2.9408496310326093,132.9628736559914
4.216441092211766,166.05899011977328
3.2912644524575834,143.31960440658705
3.728083946579675,162.1866366859135
5.707324043882625,218.42145041235295
2.930513189003871,137.0147176480669
5.805952819119571,226.64216167089413
5.526753209780319,214.28227000308075
1.9789556739464822,103.75952621633155
1.3468065043758273,90.13802679345766
1.5038900068871333,90.62424777274977
1.0911091282577488,81.37934136283715
1.472214803779642,100.88032893550428
4.415033867081784,181.09848949197266
1.3559432423011448,99.53308503577307
2.5948781514688064,135.00452447875404
5.2243765548472725,203.83477010252298
1.1163596786791294,77.93517152829502
5.072342412944679,201.9075015787394
2.409273873867,128.04485503299443
1.5908241381082813,95.273769612105
4.483685826820754,189.0510262959333
4.144714233899419,180.38362696266302
5.387360067635265,207.75067377724488
4.675355219019429,186.88040112913995
5.017404651924243,204.08544971836233
2.410172862856532,123.06442363390381
1.887197718898614,103.18562393424003
4.753073758204292,190.8313105055308
5.03417369633632,200.6726131264525
5.952525710003367,220.7514991753237
3.0630883845571324,145.72086706912745
2.860090428963916,133.4092519242215
4.882064803709984,182.54336299230903
2.704017701265089,131.0011761964054
5.653786628017824,215.90574254606716
5.2920637592150594,217.20602373796518
3.1449701368750915,141.4218790016529
4.754355338957486,187.14244335083154
4.772714370423412,195.7210944625124
1.515619344179663,92.16634348535197
5.512764533397833,211.48565499567385
3.5262618622392856,158.3353627813006
5.132287330538708,198.76628337671343
2.600248005153059,120.7210718635945
5.477616142481002,222.95847428490177
2.9460083936708155,141.2777454981277
1.0541882574014918,80.30460129707294
5.5269098820963185,215.78991041437988
1.4564333839306678,96.22232330850082
2.5965681879520743,132.76373288662933
5.750309835254025,218.72941860104567
5.7530357346877805,224.42180467046182
3.8671894406164307,163.48216233744174
4.159186060848996,173.83067560290675
3.2422276098915987,148.0702926340725
2.466053858490323,123.94822288944631
2.64332272684958,132.97751629700028
4.362592280385192,183.31320120713374
4.7618726471884,185.31533336879113
4.957895218629242,191.94774052355007
4.9480907139727694,196.5941379953866
1.4560305152434518,102.82404176951268
3.472101523512907,149.90508654287922
1.2877938000832214,87.59270045443289
3.7476444116186776,159.7476022137777
3.207652506866885,143.45935328556612
5.438520913791499,214.04682613327026
2.7545750627603933,139.64113826379005
1.5853350821380294,99.83989446354383
1.7149584102641793,97.43109750078992
4.807553158587361,207.99274231163687
4.0910903165813055,173.12557560224477
1.5056133806139513,92.28229663650798
1.4205340305749872,99.67650279063756
4.5048456572956,182.8000166291489
1.3638150318209676,99.22901922956625
5.1093002964517815,198.92579493872012
4.531211135782481,193.08648601808127
1.4067439032094988,93.20755541769343
1.4241885704259596,99.18091827629095
5.933197892505877,237.50476531868404
2.8713539787806015,130.47758291081178
2.8532107353344545,141.97518116382525
5.063997836287513,194.87541556649836
5.736242886919293,216.85136483133766
5.930005319114354,223.88311227446843
4.766890926294709,195.52491096973057
2.881297927654579,136.60401721431168
1.4175035834933438,91.68942708398613
4.885734579637184,197.30321378422732
3.792021248679025,166.7170854068381
3.1211100462348815,146.9745420067532
5.53177192547368,221.42399194228605
1.5559874115307566,105.7797964097599
3.4631255214542955,153.78695378142146
1.0567682238370955,79.09760190445829
3.3433032099706312,153.3667769450449
1.2815163784091868,82.72421727095251
1.5940895813403597,94.42916677965273
1.5876312338855243,102.62584174852968
4.246051510580318,176.760903443321
4.730224396327117,185.8657695980233
3.916843825485798,160.05629943774807
5.810862742372709,224.56946566815031
2.8743528976185204,141.94006961339568
2.428560431409304,128.49954182993505
5.342995640947302,210.84427174288322
2.117979192597263,123.58392287339852
5.816112697203057,223.9592790863894
1.0607723734490817,81.13033308648541
5.849394133538195,212.64464445745085
1.2157995597528806,84.23717204678034
5.455715568490356,217.93154222925313
3.6385055454314994,166.9749730472435
5.964823980596502,224.79354624955863
1.3689828236769943,93.38074635677508
3.7692714220066037,168.31253782181457
5.846512678095495,225.45142110884436
3.615489220850744,147.04827433788617
4.146993190676312,175.64624571816063
4.478743444923086,188.16945646799704
3.272705323838866,143.4440452400737
4.137790400420317,172.86293935823758
3.921571559615501,161.8696665778212
5.505790052454945,202.32296383074657
1.2272319017072895,91.95197911015696
2.4048159479611515,122.12573576982528
5.752057420382794,230.55009759500874
5.4513189194545815,217.82617854316834
3.278283763928565,146.57746410952973
4.100662989007684,172.60398636970845
2.3869059149056633,124.43806440102077
1.9406057986188066,113.05259104234291
3.3184920246999106,151.16811389470737
2.766761140130264,138.53079993035536
3.9182805592543604,166.06507309425842
1.388673184824924,86.6744778108193
5.8719740383308325,225.83517488211933
5.931053722398015,228.95753612562135
4.490808570098726,178.71658012926537
3.680481831720602,153.73084453088495
2.547638081431639,128.6660739253163
5.068975098534743,200.03746869919019
4.4236558627693965,181.88047135477188
1.8130846967244565,102.59407757322958
5.554635922469212,224.24208218289243
5.112686214615845,209.68939224045036
5.74899956645962,216.28321854359277
4.6285975419418,186.19396019285176
4.0670759796789495,176.26230073021645
3.0912151814530944,145.74613662910903
5.663642416770067,219.70198269145305
5.330319447502042,204.2215824002401
1.226093350530947,83.37010028516069
1.1318348724862601,81.37120833685636
2.882316834390248,137.85447668730296
5.052766653909164,210.10163539076112
5.936380646574722,224.65701822330104
1.752084455517641,97.43235742775303
3.9706535767606757,168.57667491868057
2.9044542831551077,142.29232339722353
5.8495719890730165,218.25274483838697
5.210594615678543,213.58600922473104
5.1916435235556895,204.88914889609234
3.3434657989748513,146.63237395767865
3.074097511688326,134.22197891683896
2.3670353596535314,124.54366465670908
1.2818774832546356,87.60046852143138
5.323611881275266,210.5618838520305
5.064505045650388,197.4310926644548
5.998588366430653,228.36217082166445
5.983184185369527,227.06261932931213
3.7771585280131372,162.81179031350308
4.8449370759025525,192.00035064519753
5.72382864941214,214.0439546789281
5.248236953387058,221.08960732809476
2.236740508715988,110.28519402479208
3.2527206765504677,148.4889153312267
1.645797075757475,90.51377313060405
5.770255136293612,213.12241690571847
4.030873172254401,171.41532762689334
2.1432140275173137,115.16825876436093
4.358503422029283,187.06259761489042
4.090641202289479,174.7169702737629
2.7908135901642024,132.97535411119713
1.567787960998145,92.28563760961933
4.357865977963998,188.2310396800877
3.6015385045189667,162.69041136582013
4.861591958678197,189.6161113716038
3.600817505559967,158.21434380785217
5.2609075015927,208.5474862054135
3.759534193872428,161.0577575331445
3.8046898576769315,167.9999481593419
5.383268013291725,215.65670609049263
3.0174143310619854,139.57000144283404
1.6700761422532038,98.69793803860782
1.1439133815666949,91.8121937603385
4.775686278368095,197.93478281285402
4.1015477567673235,173.40823465256165
4.520398840496117,177.46592001948326
2.0648208075445535,113.66462475786177
1.6818573779338488,103.9461386626038
1.0727233283394098,68.40909170819043
2.752937794032985,133.84748106257965
3.9495884342731653,166.40419309421628
2.9612202254986615,137.7323353643121
3.1873746101186455,141.08433353974277
5.520793472468742,214.88285772204404
2.741277335116502,139.1982779344017
3.569947445799054,154.86643087989404
4.918265063705715,202.37581970513736
2.982713911606351,135.44976125379247
4.110433501139367,177.1067859974612
5.311818543733726,209.36283559012156
5.747603118288211,224.18821769259273
1.7353674046451897,102.09678841984312
5.632938125807472,222.1962699364302
3.460581465397691,140.97951837226194
2.2912219414947916,111.6375316775559
3.2956787811913064,150.95576592578243
5.900162876427386,216.7871945233404
3.463090469964348,151.2398123206944
2.643758051437541,129.04103733794295
4.167004271583629,170.86942745944438
2.2007280938909655,112.5640358032601
1.3793166405433195,92.73741021706755
1.6443986095532461,104.37843306549644
1.640229194788862,94.41462893739183
1.7595134675614719,99.91011304590731
1.6941358632470507,97.1677710307763
4.204373724016073,164.02431296109583
1.9094004219957241,107.99057161145927
2.728336416619316,136.52368122772197
5.483942049530059,219.6014775224812
3.3698082013143615,146.74041415722715
4.337788692605136,173.87517053555337
1.8615993560081492,105.9560084182029
1.9614450940433539,112.98972125413295
1.2043430813323943,86.90454468152376
1.8446753153608229,106.7867826401935
2.392951695159793,127.49770549347495
1.885052421383734,102.8558898453585
1.443512668785278,92.2055296301932
1.603179355503004,106.26840822389613
3.303893840163629,148.13275958942071
2.0316685920289625,104.61337293103601
2.8213493052403775,131.29369867595986
3.5170863542742845,150.82169137212233
4.451974143146827,185.34503722291115
1.1965606992054947,81.41708595822094
4.997051994545213,201.2667311006626
4.139501947454539,170.50473233093294
1.4087951597443595,81.64696210033965
5.3678931205338865,212.5698925509262
5.604362002659066,218.87317848750644
1.3053897992743186,91.75048305677376
2.3843882407360186,118.16671112625428
5.031006398965307,197.03246959216233
4.741298451918292,194.24628784995647
1.9226050967818866,115.27325076611152
2.0467466166835515,111.45823854803817
2.85236051395691,137.69374089894302
3.4226149259551066,151.07050935652467
4.09127385765148,165.02006312017596
2.844568197848862,140.17419303123614
3.3126735806657397,153.922278615403
4.7373546906687825,195.67451084593944
1.1834160144529895,84.59275324187759
2.2621847217201037,120.85082215029581
4.566747929422762,191.47124686962204
5.476034188435997,222.38181907786344
3.5583872105783305,161.6942468405871
3.6605674263265784,160.13612891496555
1.5358600566988803,89.53453542384455
3.237061834117273,147.89014651187694
3.6630863322751157,161.17547694750002
2.212352518173648,119.91572442180097
2.3462161547469047,127.15594393902427
2.8864208155231132,136.1168719054095
1.1003559888886318,93.51561561572451
2.6103958279158914,119.51543973727387
2.057240034982723,113.81391041178983
2.637486760889573,125.13200086576704
1.598810659096256,88.42820977444366
5.452636403699475,212.57022022948846
3.9679622677702433,161.7530045410025
4.395511595722448,181.05820838150936
4.9458561930366916,198.54953203157302
3.492210994645286,160.35903688603835
1.4346014404371186,85.50011753929387
3.685532709092739,165.108207101011
3.9342055901043955,168.51656995453084
4.72719737092165,196.96016689569748
3.158297731148397,142.59017605929628
1.6379015139778188,92.47582248551733
2.4188795289936222,116.47888923872934
2.8154114819931753,128.00330719145967
4.229586206658006,179.27665696434343
3.8538915233445596,173.0013558114103
2.7804836294892312,130.58975125140083
5.932576243964898,231.12296381023586
4.028874096784436,163.24901261285498
2.1861339586799726,116.48562500628567
1.5089123631020187,98.61018397474619
1.76429569592166,95.68824700126545
2.2297886419225406,115.87424191277695
1.8034068662977782,107.68179169136117
1.9328351202565288,93.31620037154849
2.4254758434692354,129.44154061258578
1.8668679764737741,107.77443617366846
5.483827123132126,218.09845193255046
1.401168728308211,89.97146545327251
3.6225569478512734,150.06309602771145
3.0519841349483077,144.229838830034
5.911893084543032,226.9438409092084
1.5601945108402617,96.96641260236946
2.9892779952287083,145.116374782856
5.847352166376845,229.23088436061832
5.327535629469901,219.43225596954508
5.0853603547464,203.3300817867595
2.289514135224699,115.22936186778539
1.8544379369503292,104.69105387396625
4.343216099622155,182.3747998513577
5.646879945637929,224.48568096410276
3.783814465069649,156.17926419489586
3.8580634473494992,165.7845914963808
2.3998954683014206,130.04457233423446
4.847464665959684,194.22289562377793
1.9352187427876169,112.71162155797403
2.6183961820212183,131.01747309671657
3.127182193082084,148.59476882508744
3.538051893422275,152.09275409466858
2.212048662075401,112.33445151193412
1.5741841236960177,97.32688317149197
4.053100212208163,163.9318974300433
2.443152766201279,121.94587995298008
3.9061911071130613,168.45011650097018
1.7718135763710117,112.07758532587921
3.4057005092740873,154.18460622457172
3.6629471627579293,163.0145572371034
1.2591176841121345,93.59590975861406
2.683021390969603,125.66735378461283
1.6720733846948712,99.3367882289912
1.3168748523638387,101.63330852993462
5.949801161949726,228.09842374656927
2.6117692248736146,133.93523049011947
5.049372229273175,206.29985626406076
2.2732032738188193,110.80552964262613
4.407513611119646,183.77780471861905
4.801139299448433,194.76791634447912
3.9781937030392216,170.9956050303788
3.357880942750792,146.96586588356848
3.059204570736343,136.1915395625295
2.7443413327149764,129.95018998134503
5.64764572123913,218.94039665175288
5.153097038938646,210.51783340616097
5.825134553332563,233.84059069860493
1.6214861174277235,105.6275727539476
4.654337376018221,193.93104733445585
5.691702284105189,215.72936721165775
1.9061653308283009,105.14047904990154
1.3324813368338875,91.02407036708162
4.705603246450295,188.00590220312796
3.8723655658995595,169.05699523962653
5.20914388379136,209.87674705501226
1.6988618831314475,103.64730680677076
4.976336559299451,204.41576980177143
2.0081366002387226,105.72114193859632
1.8182797143285225,109.21253495031667
1.8213289896549647,101.16164243904797
5.07287360115691,197.4815282714929
4.325986103481,182.44016377536192
3.6153271238455966,164.5391815263628
2.7941524206175123,136.2646400504054
5.386002704065541,211.68410124082897
2.962225537113177,140.41753524390288
5.082997197357885,203.17205051107297
3.195674542851092,140.2404818048558
2.884722147124538,130.3285636890116
3.313398928348032,149.0078384530737
2.5068893708207103,125.60596530346783
4.738046900881256,192.19806891827633
3.513601950462396,158.78856658212143
2.1610634757340863,113.75452069120088
5.497872866372842,217.75108190070952
2.919456106866057,136.86074936934946
3.717764305569943,170.64972397728064
5.532360554822735,216.3743852783143
4.1211899795699605,185.3393124447272
1.5844902035418205,99.29476406170895
5.699160618067376,219.9064326890802
4.138540265357089,169.65896807941428
2.6745280732854306,123.02139932827446
1.6963603633169364,95.93359947752731
4.97012594635148,194.70574684472444
4.100363779642567,174.9850134913379
3.6673054598816077,157.3883369411473
5.4694629152547884,215.01852272041612
4.9429860561226535,204.69947349556304
1.7583743986637559,102.3121902017384
2.5586103389777413,137.15409366166625
2.242445699072329,111.39431607047388
4.719731462863384,190.83902614402692
1.167662173678897,82.33330059231201
3.8494484243565825,170.16598576098252
4.812293428703453,183.16984470927298
5.383828183808747,204.29926906837335
2.710408743579537,130.7755281951313
5.1062865233600645,210.9454843058494
1.5531586847760361,97.72396971346762
5.232261458672591,200.21010648885655
1.637443311659912,93.13746638634622
2.9864364528018363,147.95804209827986
4.986476828897768,196.48863087295183
1.749587136743869,97.77279724006723
2.1462569761632073,121.77457208805052
4.611262841965331,193.3933702868949
4.600182682730372,194.37577869824514
4.205738164426487,171.42193553146552
4.4697422223355,176.4667384649932
3.713622216737981,162.07449894895296
2.2589952945347638,119.44548950141123
2.728479967519597,133.67740804411204
1.9079885840071285,114.63057719840886
5.542252806668142,207.598748750003
3.916958973830602,171.8072444714069
3.0042570838181994,134.6445872938094
3.3100290182206633,153.5795471509241
5.7364166980590765,219.7177174191654
1.766757015580401,98.93285148795947
3.931149160083986,164.88496126777358
3.52944339442233,148.65525082878708
4.05727117717324,171.92028001436452
1.0905509191042024,78.85316061982378
5.360619544720757,214.7500774961241
5.660591412418062,223.01802277770645
3.825665917946045,173.2107628028953
4.483254119384461,186.32926099923924
5.612496905886479,220.97829601199476
4.5361931715669925,193.08629420614884
1.7626952145713068,99.74254295700574
3.881441800834066,159.00196296090684
4.03357523191428,172.00772725307039
3.12065335651193,136.50643334928589
4.682221178123614,202.73632870833538
5.671835073845074,227.43254367574693
5.627842564533882,229.65515860252438
3.2541968570206605,147.93814059393546
1.5661902292037762,99.73857484462127
5.924205994811673,225.42880268458697
5.194490432229671,210.2493369948239
1.6233134060163343,92.62168612023476
5.604209413086862,205.41081644523194
5.349481810310642,206.53090121187643
3.5941902856303605,150.54834119082423
3.9563771787246464,176.08094904253707
2.9950135193506515,148.92879285592113
1.2738081941101567,81.19960046123916
2.6759862082295047,136.73816428449135
5.014267242990057,205.18494220720555
1.0231601150230143,72.84592002709604
2.667495858455721,128.07353809901352
2.9908434679547167,136.8244854280189
3.6869780146896143,164.3493174338244
5.599278082063803,211.83444570738902
2.7317299718298065,131.45753602659678
2.7347660094811386,128.61330776468606
4.687506240548742,192.99189313338798
3.2610897044490357,146.74873097503144
2.12302411469991,111.01449492129532
3.262197580663467,146.7994445417436
1.7042851018989993,111.30876722117054
1.8819349325311165,104.37354979533654
3.4918388636973985,149.55013981950302
3.0946272475227397,145.755985271462
5.5742295053405,216.5092618131002
2.8119694955831656,127.28291521316261
3.9029417513902174,178.24573421771888
4.161321439597652,173.0772484599963
1.065472282941668,80.07482121844328
4.317686860083553,180.3297825620471
1.890179834348757,115.35597887650691
5.805351587347276,215.76182098782328
1.7433136387655648,103.67933841006965
3.0731206186351185,152.6299793680217
1.4267483403932193,93.44609361549482
5.984371259229737,223.3544678803747
3.510975051656213,152.2372672848831
3.976925086600219,170.34216524679053
